row,col,voltage,tot_avg,tot_std,toa_avg,toa_std,efficiency_tot,efficiency_toa,tup,tdac_code
21,0,51,0.0,0.0,,,0.0,0.0,0,0
21,0,48,0.0,0.0,,,0.0,0.0,0,0
21,0,45,0.0,0.0,,,0.0,0.0,0,0
21,0,42,0.0,0.0,,,0.0,0.0,0,0
21,0,39,0.0,0.0,,,0.0,0.0,0,0
21,0,36,0.0,0.0,,,0.0,0.0,0,0
21,0,33,0.0,0.0,,,0.0,0.0,0,0
21,0,30,0.0,0.0,,,0.0,0.0,0,0
22,0,87,6.032,0.18,15.129,0.428,1.0,1.0,0,0
22,0,84,5.968,0.18,15.516,0.508,1.0,1.0,0,0
22,0,81,5.742,0.445,15.903,0.539,1.0,1.0,0,0
22,0,78,5.516,0.508,16.452,0.568,1.0,1.0,0,0
22,0,75,5.097,0.396,16.871,0.67,1.0,1.0,0,0
22,0,72,4.839,0.374,17.387,0.761,1.0,1.0,0,0
22,0,69,4.226,0.617,18.29,0.864,1.0,1.0,0,0
22,0,66,3.968,0.547,18.871,1.118,1.0,1.0,0,0
22,0,63,3.419,0.502,19.516,1.029,1.0,1.0,0,0
22,0,60,3.097,0.301,21.032,1.11,1.0,1.0,0,0
22,0,57,3.032,0.18,21.677,1.194,1.0,1.0,0,0
22,0,54,2.903,0.301,23.355,2.058,1.0,1.0,0,0
22,0,51,2.581,0.502,26.645,2.576,1.0,1.0,0,0
22,0,48,2.267,0.583,29.71,4.642,0.968,1.0,0,0
22,0,45,1.667,0.711,33.517,4.611,0.903,0.935,0,0
22,0,42,0.321,0.548,39.636,4.411,0.258,0.355,0,0
22,0,39,0.0,0.0,,,0.0,0.0,0,0
22,0,36,0.0,0.0,,,0.0,0.0,0,0
22,0,33,0.0,0.0,,,0.0,0.0,0,0
22,0,30,0.0,0.0,,,0.0,0.0,0,0
23,0,87,5.0,0.0,16.161,0.583,1.0,1.0,0,0
23,0,84,4.806,0.402,16.516,0.626,1.0,1.0,0,0
23,0,81,4.452,0.568,17.032,0.657,1.0,1.0,0,0
23,0,78,4.161,0.583,17.452,0.624,1.0,1.0,0,0
23,0,75,3.355,0.486,18.484,0.626,1.0,1.0,0,0
23,0,72,3.194,0.402,18.839,0.779,1.0,1.0,0,0
23,0,69,3.129,0.428,19.645,0.839,1.0,1.0,0,0
23,0,66,2.839,0.454,20.774,1.257,1.0,1.0,0,0
23,0,63,2.452,0.506,22.677,1.72,1.0,1.0,0,0
23,0,60,2.097,0.301,23.806,1.642,1.0,1.0,0,0
23,0,57,1.968,0.18,26.806,2.994,1.0,1.0,0,0
23,0,54,1.935,0.25,29.387,3.774,1.0,1.0,0,0
23,0,51,1.033,0.809,33.591,4.737,0.677,0.71,0,0
23,0,48,0.069,0.258,39.5,2.38,0.065,0.129,0,0
23,0,45,0.0,0.0,,,0.0,0.0,0,0
23,0,42,0.0,0.0,,,0.0,0.0,0,0
23,0,39,0.0,0.0,,,0.0,0.0,0,0
23,0,36,0.0,0.0,,,0.0,0.0,0,0
23,0,33,0.0,0.0,,,0.0,0.0,0,0
23,0,30,0.0,0.0,,,0.0,0.0,0,0
24,0,87,3.968,0.315,17.387,0.615,1.0,1.0,0,0
24,0,84,3.806,0.477,17.452,0.723,1.0,1.0,0,0
24,0,81,3.065,0.772,18.226,0.845,1.0,1.0,0,0
24,0,78,2.806,0.601,18.71,0.693,1.0,1.0,0,0
24,0,75,2.0,0.0,20.032,0.836,1.0,1.0,0,0
24,0,72,2.0,0.0,20.452,0.85,1.0,1.0,0,0
24,0,69,1.968,0.315,21.516,1.061,1.0,1.0,0,0
24,0,66,1.935,0.25,22.742,1.527,1.0,1.0,0,0
24,0,63,1.645,0.486,24.484,1.61,1.0,1.0,0,0
24,0,60,1.133,0.681,27.385,2.872,0.806,0.839,0,0
24,0,57,0.793,0.62,29.364,3.017,0.645,0.71,0,0
24,0,54,0.067,0.254,33.333,3.055,0.065,0.097,0,0
24,0,51,0.0,0.0,,,0.0,0.0,0,0
24,0,48,0.0,0.0,,,0.0,0.0,0,0
24,0,45,0.0,0.0,,,0.0,0.0,0,0
24,0,42,0.0,0.0,,,0.0,0.0,0,0
24,0,39,0.0,0.0,,,0.0,0.0,0,0
24,0,36,0.0,0.0,,,0.0,0.0,0,0
24,0,33,0.0,0.0,,,0.0,0.0,0,0
24,0,30,0.0,0.0,,,0.0,0.0,0,0
25,0,87,6.677,0.475,13.774,0.497,1.0,1.0,0,0
25,0,84,6.29,0.461,14.097,0.473,1.0,1.0,0,0
25,0,81,6.129,0.341,14.419,0.502,1.0,1.0,0,0
25,0,78,5.968,0.315,14.548,0.506,1.0,1.0,0,0
25,0,75,5.839,0.374,15.032,0.407,1.0,1.0,0,0
25,0,72,5.387,0.495,15.419,0.62,1.0,1.0,0,0
25,0,69,5.194,0.402,16.065,0.512,1.0,1.0,0,0
25,0,66,5.0,0.0,16.516,0.677,1.0,1.0,0,0
25,0,63,4.871,0.428,17.0,0.73,1.0,1.0,0,0
25,0,60,4.581,0.564,18.0,0.816,1.0,1.0,0,0
25,0,57,3.839,0.638,19.032,1.14,1.0,1.0,0,0
25,0,54,3.194,0.402,19.645,1.17,1.0,1.0,0,0
25,0,51,3.0,0.258,21.194,1.327,1.0,1.0,0,0
25,0,48,2.968,0.18,22.258,1.731,1.0,1.0,0,0
25,0,45,2.774,0.425,25.516,2.541,1.0,1.0,0,0
25,0,42,2.258,0.631,30.839,4.954,1.0,1.0,0,0
25,0,39,1.355,0.877,35.615,5.783,0.839,0.839,0,0
25,0,36,0.1,0.403,40.333,12.014,0.065,0.097,0,0
25,0,33,0.0,0.0,,,0.0,0.0,0,0
25,0,30,0.0,0.0,,,0.0,0.0,0,0
26,0,87,5.0,0.0,16.161,0.638,1.0,1.0,0,0
26,0,84,4.935,0.25,16.742,0.631,1.0,1.0,0,0
26,0,81,4.774,0.425,16.968,0.482,1.0,1.0,0,0
26,0,78,4.323,0.475,17.323,0.475,1.0,1.0,0,0
26,0,75,3.742,0.514,18.097,1.106,1.0,1.0,0,0
26,0,72,3.29,0.529,18.839,0.86,1.0,1.0,0,0
26,0,69,3.065,0.25,19.355,0.877,1.0,1.0,0,0
26,0,66,3.0,0.0,20.226,0.805,1.0,1.0,0,0
26,0,63,2.903,0.301,21.516,0.962,1.0,1.0,0,0
26,0,60,2.452,0.506,23.355,0.985,1.0,1.0,0,0
26,0,57,2.032,0.18,25.097,1.446,1.0,1.0,0,0
26,0,54,1.968,0.18,27.548,2.406,1.0,1.0,0,0
26,0,51,1.548,0.506,33.613,3.49,1.0,1.0,0,0
26,0,48,0.733,0.691,36.211,2.507,0.581,0.613,0,0
26,0,45,0.032,0.18,37.0,0.0,0.032,0.032,0,0
26,0,42,0.0,0.0,,,0.0,0.0,0,0
26,0,39,0.0,0.0,,,0.0,0.0,0,0
26,0,36,0.0,0.0,,,0.0,0.0,0,0
26,0,33,0.0,0.0,,,0.0,0.0,0,0
26,0,30,0.0,0.0,,,0.0,0.0,0,0
27,0,87,2.871,0.341,17.387,0.715,1.0,1.0,0,0
27,0,84,2.645,0.486,18.097,0.651,1.0,1.0,0,0
27,0,81,2.129,0.499,18.903,0.651,1.0,1.0,0,0
27,0,78,1.774,0.56,19.452,0.81,1.0,1.0,0,0
27,0,75,1.387,0.558,20.567,1.006,0.968,0.968,0,0
27,0,72,1.129,0.341,21.903,1.3,1.0,1.0,0,0
27,0,69,1.0,0.0,23.935,1.931,1.0,1.0,0,0
27,0,66,0.767,0.43,25.708,2.331,0.742,0.774,0,0
27,0,63,0.065,0.25,30.0,2.828,0.065,0.065,0,0
27,0,60,0.0,0.0,,,0.0,0.0,0,0
27,0,57,0.0,0.0,,,0.0,0.0,0,0
27,0,54,0.0,0.0,,,0.0,0.0,0,0
27,0,51,0.0,0.0,,,0.0,0.0,0,0
27,0,48,0.0,0.0,,,0.0,0.0,0,0
27,0,45,0.0,0.0,,,0.0,0.0,0,0
27,0,42,0.0,0.0,,,0.0,0.0,0,0
27,0,39,0.0,0.0,,,0.0,0.0,0,0
27,0,36,0.0,0.0,,,0.0,0.0,0,0
27,0,33,0.0,0.0,,,0.0,0.0,0,0
27,0,30,0.0,0.0,,,0.0,0.0,0,0
28,0,87,4.0,0.258,17.0,0.516,1.0,1.0,0,0
28,0,84,3.806,0.402,17.452,0.81,1.0,1.0,0,0
28,0,81,3.645,0.486,17.839,0.523,1.0,1.0,0,0
28,0,78,2.871,0.67,18.581,0.72,1.0,1.0,0,0
28,0,75,2.323,0.541,19.194,0.833,1.0,1.0,0,0
28,0,72,2.194,0.402,19.839,0.86,1.0,1.0,0,0
28,0,69,2.032,0.18,21.226,1.383,1.0,1.0,0,0
28,0,66,1.935,0.25,22.484,1.092,1.0,1.0,0,0
28,0,63,1.806,0.402,23.677,1.641,1.0,1.0,0,0
28,0,60,1.452,0.568,25.367,2.671,0.968,0.968,0,0
28,0,57,0.903,0.746,27.286,2.63,0.677,0.677,0,0
28,0,54,0.129,0.428,28.333,2.082,0.097,0.097,0,0
28,0,51,0.0,0.0,,,0.0,0.0,0,0
28,0,48,0.0,0.0,,,0.0,0.0,0,0
28,0,45,0.0,0.0,,,0.0,0.0,0,0
28,0,42,0.0,0.0,,,0.0,0.0,0,0
28,0,39,0.0,0.0,,,0.0,0.0,0,0
28,0,36,0.0,0.0,,,0.0,0.0,0,0
28,0,33,0.0,0.0,,,0.0,0.0,0,0
28,0,30,0.0,0.0,,,0.0,0.0,0,0
29,0,87,2.226,0.425,18.871,0.619,1.0,1.0,0,0
29,0,84,2.0,0.0,19.452,0.675,1.0,1.0,0,0
29,0,81,2.0,0.0,20.065,0.814,1.0,1.0,0,0
29,0,78,2.0,0.0,20.806,0.91,1.0,1.0,0,0
29,0,75,1.806,0.477,21.903,1.62,1.0,1.0,0,0
29,0,72,1.419,0.502,24.452,1.69,1.0,1.0,0,0
29,0,69,1.097,0.301,25.258,1.692,1.0,1.0,0,0
29,0,66,0.667,0.547,27.25,3.193,0.613,0.645,0,0
29,0,63,0.129,0.341,27.25,4.113,0.129,0.129,0,0
29,0,60,0.032,0.18,25.0,0.0,0.032,0.032,0,0
29,0,57,0.0,0.0,,,0.0,0.0,0,0
29,0,54,0.0,0.0,,,0.0,0.0,0,0
29,0,51,0.0,0.0,,,0.0,0.0,0,0
29,0,48,0.0,0.0,,,0.0,0.0,0,0
29,0,45,0.0,0.0,,,0.0,0.0,0,0
29,0,42,0.0,0.0,,,0.0,0.0,0,0
29,0,39,0.0,0.0,,,0.0,0.0,0,0
29,0,36,0.0,0.0,,,0.0,0.0,0,0
29,0,33,0.0,0.0,,,0.0,0.0,0,0
29,0,30,0.0,0.0,,,0.0,0.0,0,0
30,0,87,3.968,0.18,16.387,0.715,1.0,1.0,0,0
30,0,84,3.806,0.402,16.71,0.461,1.0,1.0,0,0
30,0,81,3.581,0.502,17.355,0.661,1.0,1.0,0,0
30,0,78,3.161,0.735,17.742,0.729,1.0,1.0,0,0
30,0,75,2.581,0.672,18.419,0.886,1.0,1.0,0,0
30,0,72,2.355,0.551,18.774,1.257,1.0,1.0,0,0
30,0,69,2.0,0.258,20.065,0.929,1.0,1.0,0,0
30,0,66,1.871,0.341,21.387,1.358,1.0,1.0,0,0
30,0,63,1.774,0.425,22.419,1.979,1.0,1.0,0,0
30,0,60,1.323,0.541,23.833,1.931,0.968,0.968,0,0
30,0,57,0.931,0.53,27.346,3.655,0.774,0.839,0,0
30,0,54,0.267,0.45,30.111,3.689,0.258,0.29,0,0
30,0,51,0.0,0.0,,,0.0,0.0,0,0
30,0,48,0.0,0.0,,,0.0,0.0,0,0
30,0,45,0.0,0.0,,,0.0,0.0,0,0
30,0,42,0.0,0.0,,,0.0,0.0,0,0
30,0,39,0.0,0.0,,,0.0,0.0,0,0
30,0,36,0.0,0.0,,,0.0,0.0,0,0
30,0,33,0.0,0.0,,,0.0,0.0,0,0
30,0,30,0.0,0.0,,,0.0,0.0,0,0
31,0,87,1.226,0.425,18.774,0.717,1.0,1.0,0,0
31,0,84,1.032,0.18,19.645,0.755,1.0,1.0,0,0
31,0,81,1.032,0.18,20.806,1.302,1.0,1.0,0,0
31,0,78,1.0,0.0,22.516,1.208,1.0,1.0,0,0
31,0,75,0.903,0.301,24.536,2.349,0.903,0.903,0,0
31,0,72,0.357,0.488,26.692,3.376,0.323,0.419,0,0
31,0,69,0.032,0.18,26.0,0.0,0.032,0.032,0,0
31,0,66,0.0,0.0,,,0.0,0.0,0,0
31,0,63,0.0,0.0,,,0.0,0.0,0,0
31,0,60,0.0,0.0,,,0.0,0.0,0,0
31,0,57,0.0,0.0,,,0.0,0.0,0,0
31,0,54,0.0,0.0,,,0.0,0.0,0,0
31,0,51,0.0,0.0,,,0.0,0.0,0,0
31,0,48,0.0,0.0,,,0.0,0.0,0,0
31,0,45,0.0,0.0,,,0.0,0.0,0,0
31,0,42,0.0,0.0,,,0.0,0.0,0,0
31,0,39,0.0,0.0,,,0.0,0.0,0,0
31,0,36,0.0,0.0,,,0.0,0.0,0,0
31,0,33,0.0,0.0,,,0.0,0.0,0,0
31,0,30,0.0,0.0,,,0.0,0.0,0,0
0,1,87,2.774,0.425,19.71,0.588,1.0,1.0,0,0
0,1,84,2.484,0.508,20.161,0.583,1.0,1.0,0,0
0,1,81,2.323,0.475,20.742,0.682,1.0,1.0,0,0
0,1,78,2.032,0.18,22.29,0.902,1.0,1.0,0,0
0,1,75,1.968,0.18,23.419,1.232,1.0,1.0,0,0
0,1,72,1.968,0.18,24.645,1.404,1.0,1.0,0,0
0,1,69,1.724,0.455,27.194,3.628,0.935,1.0,0,0
0,1,66,0.9,0.759,28.81,3.219,0.645,0.677,0,0
0,1,63,0.097,0.301,29.667,2.517,0.097,0.097,0,0
0,1,60,0.0,0.0,,,0.0,0.0,0,0
0,1,57,0.0,0.0,,,0.0,0.0,0,0
0,1,54,0.0,0.0,,,0.0,0.0,0,0
0,1,51,0.0,0.0,,,0.0,0.0,0,0
0,1,48,0.0,0.0,,,0.0,0.0,0,0
0,1,45,0.0,0.0,,,0.0,0.0,0,0
0,1,42,0.0,0.0,,,0.0,0.0,0,0
0,1,39,0.0,0.0,,,0.0,0.0,0,0
0,1,36,0.0,0.0,,,0.0,0.0,0,0
0,1,33,0.0,0.0,,,0.0,0.0,0,0
0,1,30,0.0,0.0,,,0.0,0.0,0,0
1,1,87,4.935,0.25,16.903,0.539,1.0,1.0,0,0
1,1,84,4.581,0.502,17.355,0.661,1.0,1.0,0,0
1,1,81,4.065,0.512,17.71,0.643,1.0,1.0,0,0
1,1,78,3.548,0.506,18.258,0.514,1.0,1.0,0,0
1,1,75,3.129,0.341,19.065,0.772,1.0,1.0,0,0
1,1,72,3.0,0.0,19.871,1.204,1.0,1.0,0,0
1,1,69,2.903,0.301,20.839,1.068,1.0,1.0,0,0
1,1,66,2.645,0.486,21.742,1.125,1.0,1.0,0,0
1,1,63,2.29,0.461,23.355,1.199,1.0,1.0,0,0
1,1,60,2.0,0.0,25.71,1.774,1.0,1.0,0,0
1,1,57,1.903,0.301,28.774,2.929,1.0,1.0,0,0
1,1,54,1.655,0.614,33.167,3.573,0.903,0.968,0,0
1,1,51,0.37,0.688,37.273,4.149,0.226,0.355,0,0
1,1,48,0.032,0.18,35.0,0.0,0.032,0.032,0,0
1,1,45,0.0,0.0,,,0.0,0.0,0,0
1,1,42,0.0,0.0,,,0.0,0.0,0,0
1,1,39,0.0,0.0,,,0.0,0.0,0,0
1,1,36,0.0,0.0,,,0.0,0.0,0,0
1,1,33,0.0,0.0,,,0.0,0.0,0,0
1,1,30,0.0,0.0,,,0.0,0.0,0,0
2,1,87,3.968,0.18,16.903,0.597,1.0,1.0,0,0
2,1,84,4.0,0.0,17.452,0.506,1.0,1.0,0,0
2,1,81,3.484,0.57,18.129,0.619,1.0,1.0,0,0
2,1,78,3.0,0.577,18.871,1.118,1.0,1.0,0,0
2,1,75,2.419,0.564,19.516,0.851,1.0,1.0,0,0
2,1,72,2.0,0.0,20.71,1.071,1.0,1.0,0,0
2,1,69,2.0,0.0,21.613,1.054,1.0,1.0,0,0
2,1,66,2.0,0.0,23.129,1.284,1.0,1.0,0,0
2,1,63,1.968,0.18,25.613,2.486,1.0,1.0,0,0
2,1,60,1.967,0.183,28.968,3.755,0.968,1.0,0,0
2,1,57,0.708,0.908,34.412,6.874,0.323,0.548,0,0
2,1,54,0.0,0.0,43.0,0.0,0.0,0.032,0,0
2,1,51,0.0,0.0,,,0.0,0.0,0,0
2,1,48,0.0,0.0,,,0.0,0.0,0,0
2,1,45,0.0,0.0,,,0.0,0.0,0,0
2,1,42,0.0,0.0,,,0.0,0.0,0,0
2,1,39,0.0,0.0,,,0.0,0.0,0,0
2,1,36,0.0,0.0,,,0.0,0.0,0,0
2,1,33,0.0,0.0,,,0.0,0.0,0,0
2,1,30,0.0,0.0,,,0.0,0.0,0,0
3,1,87,4.323,0.475,17.323,0.871,1.0,1.0,0,0
3,1,84,3.935,0.574,17.742,0.575,1.0,1.0,0,0
3,1,81,3.452,0.506,18.258,0.729,1.0,1.0,0,0
3,1,78,3.065,0.25,19.097,0.746,1.0,1.0,0,0
3,1,75,3.032,0.18,19.581,0.564,1.0,1.0,0,0
3,1,72,2.774,0.56,20.258,1.064,1.0,1.0,0,0
3,1,69,2.452,0.506,21.484,1.092,1.0,1.0,0,0
3,1,66,2.129,0.341,22.677,1.249,1.0,1.0,0,0
3,1,63,2.032,0.18,24.226,1.359,1.0,1.0,0,0
3,1,60,2.032,0.18,26.516,2.897,1.0,1.0,0,0
3,1,57,1.833,0.379,31.0,3.276,0.968,1.0,0,0
3,1,54,0.889,0.751,35.091,3.939,0.581,0.71,0,0
3,1,51,0.0,0.0,,,0.0,0.0,0,0
3,1,48,0.0,0.0,,,0.0,0.0,0,0
3,1,45,0.0,0.0,,,0.0,0.0,0,0
3,1,42,0.0,0.0,,,0.0,0.0,0,0
3,1,39,0.0,0.0,,,0.0,0.0,0,0
3,1,36,0.0,0.0,,,0.0,0.0,0,0
3,1,33,0.0,0.0,,,0.0,0.0,0,0
3,1,30,0.0,0.0,,,0.0,0.0,0,0
4,1,87,6.0,0.0,15.774,0.497,1.0,1.0,0,0
4,1,84,5.839,0.374,15.935,0.442,1.0,1.0,0,0
4,1,81,5.355,0.486,16.452,0.568,1.0,1.0,0,0
4,1,78,5.032,0.18,16.935,0.629,1.0,1.0,0,0
4,1,75,5.032,0.18,17.484,0.626,1.0,1.0,0,0
4,1,72,4.548,0.568,18.032,0.605,1.0,1.0,0,0
4,1,69,4.258,0.631,18.548,0.925,1.0,1.0,0,0
4,1,66,3.677,0.653,19.452,0.888,1.0,1.0,0,0
4,1,63,3.129,0.341,20.129,1.088,1.0,1.0,0,0
4,1,60,3.0,0.0,21.516,1.208,1.0,1.0,0,0
4,1,57,3.0,0.0,22.774,1.023,1.0,1.0,0,0
4,1,54,2.935,0.25,24.71,1.371,1.0,1.0,0,0
4,1,51,2.613,0.495,27.032,2.689,1.0,1.0,0,0
4,1,48,1.806,0.703,33.613,3.422,1.0,1.0,0,0
4,1,45,0.867,0.819,37.75,5.83,0.613,0.645,0,0
4,1,42,0.032,0.18,41.0,0.0,0.032,0.032,0,0
4,1,39,0.0,0.0,,,0.0,0.0,0,0
4,1,36,0.0,0.0,,,0.0,0.0,0,0
4,1,33,0.0,0.0,,,0.0,0.0,0,0
4,1,30,0.0,0.0,,,0.0,0.0,0,0
5,1,87,2.0,0.516,18.903,0.746,1.0,1.0,0,0
5,1,84,1.645,0.551,19.419,0.765,1.0,1.0,0,0
5,1,81,1.129,0.341,20.548,1.091,1.0,1.0,0,0
5,1,78,1.065,0.25,21.581,1.057,1.0,1.0,0,0
5,1,75,1.0,0.258,22.933,1.461,0.968,0.968,0,0
5,1,72,0.903,0.301,25.25,2.222,0.903,0.903,0,0
5,1,69,0.258,0.445,26.875,3.357,0.258,0.258,0,0
5,1,66,0.0,0.0,,,0.0,0.0,0,0
5,1,63,0.0,0.0,,,0.0,0.0,0,0
5,1,60,0.0,0.0,,,0.0,0.0,0,0
5,1,57,0.0,0.0,,,0.0,0.0,0,0
5,1,54,0.0,0.0,,,0.0,0.0,0,0
5,1,51,0.0,0.0,,,0.0,0.0,0,0
5,1,48,0.0,0.0,,,0.0,0.0,0,0
5,1,45,0.0,0.0,,,0.0,0.0,0,0
5,1,42,0.0,0.0,,,0.0,0.0,0,0
5,1,39,0.0,0.0,,,0.0,0.0,0,0
5,1,36,0.0,0.0,,,0.0,0.0,0,0
5,1,33,0.0,0.0,,,0.0,0.0,0,0
5,1,30,0.0,0.0,,,0.0,0.0,0,0
6,1,87,4.065,0.359,17.097,0.539,1.0,1.0,0,0
6,1,84,3.774,0.425,17.871,0.806,1.0,1.0,0,0
6,1,81,3.516,0.508,18.29,0.529,1.0,1.0,0,0
6,1,78,3.194,0.402,18.935,1.031,1.0,1.0,0,0
6,1,75,2.806,0.402,19.935,0.814,1.0,1.0,0,0
6,1,72,2.516,0.57,20.548,1.121,1.0,1.0,0,0
6,1,69,2.161,0.374,21.968,1.08,1.0,1.0,0,0
6,1,66,2.065,0.25,24.0,2.324,1.0,1.0,0,0
6,1,63,2.0,0.0,25.452,1.234,1.0,1.0,0,0
6,1,60,1.968,0.18,28.742,3.777,1.0,1.0,0,0
6,1,57,1.241,0.872,32.0,3.668,0.677,0.742,0,0
6,1,54,0.033,0.183,42.5,0.707,0.032,0.065,0,0
6,1,51,0.0,0.0,,,0.0,0.0,0,0
6,1,48,0.0,0.0,,,0.0,0.0,0,0
6,1,45,0.0,0.0,,,0.0,0.0,0,0
6,1,42,0.0,0.0,,,0.0,0.0,0,0
6,1,39,0.0,0.0,,,0.0,0.0,0,0
6,1,36,0.0,0.0,,,0.0,0.0,0,0
6,1,33,0.0,0.0,,,0.0,0.0,0,0
6,1,30,0.0,0.0,,,0.0,0.0,0,0
7,1,87,5.065,0.25,15.258,0.445,1.0,1.0,0,0
7,1,84,4.968,0.18,15.677,0.599,1.0,1.0,0,0
7,1,81,4.774,0.425,16.032,0.407,1.0,1.0,0,0
7,1,78,4.516,0.508,16.613,0.667,1.0,1.0,0,0
7,1,75,4.258,0.514,16.871,0.763,1.0,1.0,0,0
7,1,72,3.839,0.523,17.645,0.839,1.0,1.0,0,0
7,1,69,3.516,0.57,18.29,0.824,1.0,1.0,0,0
7,1,66,3.097,0.597,18.774,1.309,1.0,1.0,0,0
7,1,63,2.548,0.624,19.548,0.925,1.0,1.0,0,0
7,1,60,2.29,0.461,21.097,1.758,1.0,1.0,0,0
7,1,57,2.161,0.374,21.71,1.883,1.0,1.0,0,0
7,1,54,1.871,0.341,24.097,1.886,1.0,1.0,0,0
7,1,51,1.6,0.621,26.897,3.004,0.903,0.935,0,0
7,1,48,0.69,0.93,30.385,3.927,0.355,0.419,0,0
7,1,45,0.133,0.434,32.75,2.872,0.097,0.129,0,0
7,1,42,0.0,0.0,,,0.0,0.0,0,0
7,1,39,0.0,0.0,,,0.0,0.0,0,0
7,1,36,0.0,0.0,,,0.0,0.0,0,0
7,1,33,0.0,0.0,,,0.0,0.0,0,0
7,1,30,0.0,0.0,,,0.0,0.0,0,0
8,1,87,5.71,0.643,17.742,0.682,1.0,1.0,0,0
8,1,84,4.903,0.79,18.355,0.709,1.0,1.0,0,0
8,1,81,4.387,0.615,18.742,0.682,1.0,1.0,0,0
8,1,78,4.032,0.407,19.484,0.724,1.0,1.0,0,0
8,1,75,3.968,0.18,20.323,1.166,1.0,1.0,0,0
8,1,72,3.516,0.508,21.387,0.955,1.0,1.0,0,0
8,1,69,3.29,0.588,22.387,1.308,1.0,1.0,0,0
8,1,66,3.065,0.359,23.839,1.846,1.0,1.0,0,0
8,1,63,2.968,0.407,25.452,1.41,1.0,1.0,0,0
8,1,60,2.387,0.615,29.677,3.591,1.0,1.0,0,0
8,1,57,1.871,0.806,31.533,3.972,0.968,0.968,0,0
8,1,54,1.1,0.845,35.0,3.802,0.71,0.742,0,0
8,1,51,0.161,0.523,36.333,3.055,0.097,0.097,0,0
8,1,48,0.0,0.0,,,0.0,0.0,0,0
8,1,45,0.0,0.0,,,0.0,0.0,0,0
8,1,42,0.0,0.0,,,0.0,0.0,0,0
8,1,39,0.0,0.0,,,0.0,0.0,0,0
8,1,36,0.0,0.0,,,0.0,0.0,0,0
8,1,33,0.0,0.0,,,0.0,0.0,0,0
8,1,30,0.0,0.0,,,0.0,0.0,0,0
9,1,87,3.0,0.0,17.419,0.564,1.0,1.0,0,0
9,1,84,2.742,0.445,17.806,0.654,1.0,1.0,0,0
9,1,81,2.032,0.657,18.452,0.675,1.0,1.0,0,0
9,1,78,1.613,0.667,19.065,0.892,1.0,1.0,0,0
9,1,75,1.226,0.425,20.032,1.197,1.0,1.0,0,0
9,1,72,1.0,0.0,21.484,1.387,1.0,1.0,0,0
9,1,69,1.0,0.0,22.323,1.137,1.0,1.0,0,0
9,1,66,0.867,0.346,24.704,2.301,0.839,0.871,0,0
9,1,63,0.484,0.57,25.857,2.07,0.452,0.452,0,0
9,1,60,0.065,0.25,29.5,4.95,0.065,0.065,0,0
9,1,57,0.0,0.0,,,0.0,0.0,0,0
9,1,54,0.0,0.0,,,0.0,0.0,0,0
9,1,51,0.0,0.0,,,0.0,0.0,0,0
9,1,48,0.0,0.0,,,0.0,0.0,0,0
9,1,45,0.0,0.0,,,0.0,0.0,0,0
9,1,42,0.0,0.0,,,0.0,0.0,0,0
9,1,39,0.0,0.0,,,0.0,0.0,0,0
9,1,36,0.0,0.0,,,0.0,0.0,0,0
9,1,33,0.0,0.0,,,0.0,0.0,0,0
9,1,30,0.0,0.0,,,0.0,0.0,0,0
10,1,87,4.065,0.25,16.097,0.539,1.0,1.0,0,0
10,1,84,4.0,0.0,16.581,0.502,1.0,1.0,0,0
10,1,81,3.968,0.18,17.097,0.597,1.0,1.0,0,0
10,1,78,3.839,0.374,17.484,0.724,1.0,1.0,0,0
10,1,75,3.419,0.72,18.355,0.915,1.0,1.0,0,0
10,1,72,2.839,0.638,19.29,1.006,1.0,1.0,0,0
10,1,69,2.258,0.445,19.903,0.944,1.0,1.0,0,0
10,1,66,2.065,0.25,21.065,0.998,1.0,1.0,0,0
10,1,63,2.0,0.0,22.161,1.369,1.0,1.0,0,0
10,1,60,2.032,0.18,24.419,2.405,1.0,1.0,0,0
10,1,57,2.0,0.0,27.323,3.124,0.968,1.0,0,0
10,1,54,1.714,0.46,32.032,4.483,0.903,1.0,0,0
10,1,51,0.3,0.596,35.375,2.669,0.226,0.258,0,0
10,1,48,0.0,0.0,,,0.0,0.0,0,0
10,1,45,0.0,0.0,,,0.0,0.0,0,0
10,1,42,0.0,0.0,,,0.0,0.0,0,0
10,1,39,0.0,0.0,,,0.0,0.0,0,0
10,1,36,0.0,0.0,,,0.0,0.0,0,0
10,1,33,0.0,0.0,,,0.0,0.0,0,0
10,1,30,0.0,0.0,,,0.0,0.0,0,0
11,1,87,5.032,0.18,16.677,0.541,1.0,1.0,0,0
11,1,84,4.968,0.18,16.968,0.657,1.0,1.0,0,0
11,1,81,4.903,0.301,17.29,0.783,1.0,1.0,0,0
11,1,78,4.387,0.615,18.194,0.749,1.0,1.0,0,0
11,1,75,3.806,0.654,18.548,0.624,1.0,1.0,0,0
11,1,72,3.29,0.461,19.032,0.605,1.0,1.0,0,0
11,1,69,3.0,0.0,20.065,0.727,1.0,1.0,0,0
11,1,66,3.0,0.0,20.935,0.964,1.0,1.0,0,0
11,1,63,3.0,0.0,22.29,1.27,1.0,1.0,0,0
11,1,60,2.774,0.425,24.161,1.917,1.0,1.0,0,0
11,1,57,2.516,0.508,25.419,1.876,1.0,1.0,0,0
11,1,54,2.161,0.523,27.903,3.815,1.0,1.0,0,0
